match_id,date,optimal_points,optimal_roster
548369,2012-05-15,563.0,"UT Yadav, P Awana, DPMD Jayawardene, DJ Hussey, VR Aaron, NV Ojha, PP Chawla, P Kumar, Mandeep Singh, IK Pathan, M Morkel"
1450770,2024-09-29,563.0,"LJ Myott, AS Samra, J Tuffin, DJ Hawoe, F Banunaek, KDA Lukies, RM Koda, PR Surve, N Tanner, Huzaifa Mohammed, DC Smith"
1251955,2021-07-24,563.0,"T Bavuma, RR Hendricks, DA Miller, BC Fortuin, GF Linde, LB Williams, PWA Mulder, BJ McCarthy, A Balbirnie, Simi Singh, CA Young"
1451307,2024-10-06,563.0,"M Yanagida, I Shukla, H Iwasaki, A Chandel, E Kusuda-Nairn, Vinu Kumar, JS Pooranakaran, K Ota, P Gundecha, RR Seth, A Kano"
1490475,2025-07-08,563.0,"H Carlyon, MWR Stokes, OB Nightingale, JW Jenner, CW Perchard, LT Bichard, J Sumerauer, A Martel, ACF Stokes, DG Blampied, IDA Damarell"
598015,2013-04-15,562.0,"AJ Finch, SPD Smith, CH Morris, RA Jadeja, MR Marsh, DJ Bravo, AB Dinda, B Kumar, S Badrinath, M Vijay, RV Uthappa"
1289031,2022-02-09,562.0,"AC Kerr, SFM Devine, LMM Tahuhu, P Vastrakar, DB Sharma, HNK Jensen, JM Kerr, S Meghana, SW Bates, YH Bhatia, ML Green"
1392805,2023-09-16,562.0,"Shiraz Khan, Meet Bhavsar, Ali Dawood, Usman Patel, Rizwan Butt, MNM Aslam, Yasin Patel, Umer Imtiaz, Shahrukh Quddus, Imran Ali Butt, Ahmer Bin Nisar"
1378194,2023-07-04,562.0,"HK Matthews, AN Kelly, L Delany, ASS Fletcher, CS Fraser, O Prendergast, A Munisar, AK Maguire, C Murray, EAJ Richardson, GH Lewis"
1172471,2019-02-03,562.0,"DJS Dottin, Nida Dar, Anam Amin, K Ramharack, Sana Mir, SC Selman, Umaima Sohail, NY McLean, Aliya Riaz, ASS Fletcher, Aiman Anwer"
392228,2009-05-16,562.0,"BJ Hodge, RG Sharma, A Symonds, DJ Hussey, AC Gilchrist, RJ Harris, SC Ganguly, TL Suman, HH Gibbs, Mashrafe Mortaza, AB Agarkar"
1382164,2023-07-11,562.0,"Shafali Verma, DB Sharma, Sultana Khatun, M Mani, Fahima Khatun, Nigar Sultana, BM Anusha, Marufa Akter, Nahida Akter, Rabeya Khan, AB Kaur"
1426264,2024-04-12,562.0,"Kuldeep Yadav, J Fraser-McGurk, A Badoni, RR Pant, KL Rahul, KK Ahmed, Ravi Bishnoi, PP Shaw, I Sharma, Mukesh Kumar, Naveen-ul-Haq"
1514480,2026-01-07,562.0,"Abrar Ahmed, Salman Mirza, Shadab Khan, Sahibzada Farhan, Mohammad Wasim, J Liyanage, PWH de Silva, DM de Silva, Saim Ayub, M Theekshana, PVD Chameera"
1424831,2024-04-21,562.0,"MS Chapman, IS Sodhi, Shadab Khan, Abbas Afridi, Babar Azam, Saim Ayub, Irfan Khan, D Foxcroft, TB Robinson, JA Duffy, MG Bracewell"
1443789,2024-08-28,562.0,"ND Laegsgaard, MWR Stokes, C Forshaw, J Butler, M Dale-Bradley, Surya Anand, OD Hald, HAM Shah, OB Nightingale, Harry Johnson, LT Bichard"
1299570,2022-02-19,562.0,"Zeeshan Maqsood, KH Prajapati, Ravinderpal Singh, Fayyaz Butt, Kaleemullah, Saad Bin Zafar, R Pathan, D Heyliger, Hamza Tariq, Bilal Khan, M Spoors"
548339,2012-04-25,562.0,"DJ Hussey, P Awana, RG Sharma, DA Miller, AT Rayudu, Azhar Mahmood, JEC Franklin, SR Tendulkar, Mandeep Singh, CJ McKay, PP Chawla"
951369,2016-03-30,562.0,"BA Stokes, JJ Roy, C Munro, IS Sodhi, JC Buttler, KS Williamson, MJ Santner, CJ Anderson, JE Root, CJ Jordan, DJ Willey"
951395,2016-03-22,562.0,"E Bisht, H Kaur, HC Knight, JL Gunn, A Shrubsole, NR Sciver, RS Gayakwad, TT Beaumont, SJ Taylor, M Raj, AA Patil"
1263710,2021-05-22,562.0,"Bilal Zalmai, Mirza Ahsan, Sahel Zadran, S Wickramasekara, Jaweed Sadran, LP Kasturiarachchige, Naveed Ahmed, Ali Waqar, M Simpson-Parker, A Ashokan, N Wijesekera"
1157711,2018-09-22,562.0,"AC Jayangani, H Kaur, JI Rodrigues, HASD Siriwardene, AA Patil, A Reddy, NND de Silva, WK Dilhari, KDU Prabodhani, Poonam Yadav, RP Yadav"
1304097,2022-05-06,562.0,"WP Saha, Shubman Gill, TH David, Ishan Kishan, RG Sharma, Rashid Khan, LH Ferguson, M Ashwin, HH Pandya, AS Joseph, DR Sams"
1536623,2026-06-04,562.0,"RC Belbashi, Sonam, T Zangmo, A Gurung, Riya Sharma, SR Magar, D Wangmo, K Kunwar, M Upadhayay, R Choden, Riya Pradhan"
1519137,2026-01-25,562.0,"HT Tector, AJ Mosca, WL Madsen, BJ McCarthy, Jaspreet Singh, G Stewart, L Tucker, GH Dockrell, PR Stirling, CJPF Kalugamage, GJ Delany"
1216512,2020-10-18,562.0,"LH Ferguson, DA Warner, T Natarajan, JM Bairstow, EJG Morgan, Shubman Gill, KD Karthik, KS Williamson, N Rana, Abdul Samad, V Shankar"
1378011,2023-05-30,562.0,"IY Mckeon, A Bester, S Bhanushali, A Vaidya, AL Seddon, DL Graham, G Shukla, Kanchan Rana, H Chamto, PKM Mahawattage, S Lundell"
1494584,2025-07-27,562.0,"S Gill, GM Muthui, RR Patel, AE Isesele, Mohameed Taiwo, F Mutua, SA Okpe, S Singh, AA Jimoh, IO Okpe, JS Kundi"
1316642,2022-06-03,561.0,"TS Sekhukhune, L Paul, GH Lewis, CL Tryon, AN Kelly, N de Klerk, A Bosch, C Raack, Rachel Delaney, S Ismail, S Luus"
419133,2010-03-31,561.0,"M Vijay, JH Kallis, SB Jakati, KP Pietersen, SK Raina, V Kohli, CL White, RV Uthappa, A Kumble, DW Steyn, R Vinay Kumar"
1299578,2022-02-22,561.0,"M Spoors, Salman Nazar, D Klein, MJ Richardson, NS Dhaliwal, J Broad, DA Blignaut, RR Joshi, D Heyliger, Fayaz Khan, Faisal Mubashir"
1184263,2019-05-21,561.0,"A Rangaswamy, I Danladi, D Maisuria, IO Okpe, AJ Ayannaike, CM Akachukwu, V Balakrishnan, K Modise, R Nehonde, M Mooketsi, Mohameed Taiwo"
1178394,2019-04-06,561.0,"AS Joseph, KA Pollard, RD Chahar, Rashid Khan, S Kaul, Mohammad Nabi, Sandeep Sharma, B Kumar, JJ Bumrah, JP Behrendorff, JM Bairstow"
1344795,2022-11-21,561.0,"A Johnson, JOA Gordon, Kaleem Sana, Naseem Khushi, SA Wijeratne, D Heyliger, Bilal Khan, N Dutta, Saad Bin Zafar, Zeeshan Maqsood, Ayan Khan"
1183856,2019-05-18,561.0,"U Iftikhar, Mahewish Khan, OT Wallerson, C Beckford, S Sriharsha, A Perera, KN Mirchandani, SK Chandhrasekar, Saniyah Zia, L Ramjit, S Bhaskar"
1273273,2021-09-19,561.0,"M Shumba, HG Munsey, MA Leask, W Madhevere, RD Berrington, CS MacLeod, LM Jongwe, CR Ervine, RW Chakabva, AC Evans, CB Sole"
754805,2014-11-07,561.0,"SR Taylor, MM Lanning, SL Quintyne, A Mohammed, RM Farrell, SJ Coyte, DJS Dottin, SF Daley, AJ Healy, SA Campbelle, EJ Villani"
1332510,2022-09-22,561.0,"Riazat Ali Shah, D Muhumuza, AR Patwa, II Selemani, Akhil Anil, AR Ramjani, C Kyewuta, HA Chohan, J Miyaji, SA Jumbe, S Sesazi"
1496577,2026-07-09,561.0,"HC Brook, SS Iyer, PD Salt, JC Archer, JC Tongue, AU Rashid, Arshdeep Singh, WG Jacks, S Dube, V Suryavanshi, Abhishek Sharma"
1415745,2024-06-21,561.0,"Q de Kock, JC Archer, HC Brook, DA Miller, KA Maharaj, K Rabada, LS Livingstone, MM Ali, A Nortje, AU Rashid, MA Wood"
336031,2008-05-23,561.0,"RG Sharma, SE Marsh, KC Sangakkara, AC Gilchrist, HH Gibbs, PP Ojha, LPC Silva, SB Styris, Gagandeep Singh, RR Powar, S Sreesanth"
548353,2012-05-05,561.0,"AD Mathews, M de Lange, G Gambhir, B Kumar, BB McCullum, SP Narine, SC Ganguly, JH Kallis, Iqbal Abdulla, M Kartik, R Bhatia"
1273749,2021-11-06,561.0,"DA Warner, JR Hazlewood, MR Marsh, KA Pollard, CH Gayle, E Lewis, SO Hetmyer, A Zampa, AJ Hosein, MA Starc, PJ Cummins"
1329247,2022-09-12,561.0,"L Phiri, M Mupachikwa, M Musonda, K Ndlovu, J Nkomo, Theertha Satish, NM Cherriath, S Kotte, KKN Egodage, P Marange, Chaya Mughal"
1333923,2022-09-11,561.0,"PV Vuniwaqa, DP Michael, SF Tiai, S Ravoka, AJ Michael, SM Tupou, CK Jasmat, P Cabebula, S Sola, B Schuster, TS Waqavakatoga"
1197248,2019-09-20,561.0,"Chan Ka Man, A Kanada, KY Chan, N Tokizawa, M Kanno, M Wai Siu, M Yanagida, S Miyaji, Erika Oda, K Nanno, Ruchitha Venkatesh"
1527253,2026-04-17,561.0,"A Khaka, L Wolvaardt, H Kaur, A Dercksen, SR Patil, TS Sekhukhune, Shafali Verma, JI Rodrigues, A Reddy, N Mlaba, N Shree Charani"
1378017,2023-06-01,561.0,"A Bester, G Wetherall, IY Mckeon, Emma Patel, E Duffy, S Hanson, AL Seddon, E Gouge, ME Violleau, PKM Mahawattage, CM Greechan"
1172929,2019-02-27,561.0,"Karuna Bhandari, RC Belbashi, Maryam Omar, Priyada Murali, Amna Tariq, Nary Thapa, B Rawal, K Kunwar, Madeeha Zuberi, K Shrestha, Mariamma Hyder"
1506189,2025-10-12,561.0,"P Sabu, Nayab Razwan, Alina Aslam, MPM Pathirannehelage, VB Viyala, R Immadi, S Bhardwaj, Hadia Siddiqui, Ashi Chopla, Prachi Kumari, AS Gorad"
1178421,2019-04-28,561.0,"SS Iyer, S Dhawan, SE Rutherford, PA Patel, A Mishra, K Rabada, YS Chahal, AR Patel, MP Stoinis, Gurkeerat Singh, S Dube"
1377729,2023-08-20,561.0,"Junaid Siddique, BG Lister, WA Young, MS Chapman, MJ Santner, Aayan Afzal Khan, A Ashok, Basil Hameed, KA Jamieson, Muhammad Jawadullah, Zahoor Khan"
1161231,2018-10-25,561.0,"S Molineux, A Gardner, AJ Healy, Nahida Khan, BL Mooney, Aliya Riaz, Umaima Sohail, Nida Dar, DM Kimmince, G Wareham, ML Schutt"
1436493,2024-06-16,560.0,"Syed Maisam Ali, Amandeep Singh, Amir Zaib, Suman Ghimire, JA Burrows, CJ Langford, MJ Ansell, J Vijay, Najjam Shahzad, ARA Chambers, JAM Henri"
1498724,2025-09-06,560.0,"L Piety, MK Amusa, O Omonkhobio, C Bull, Z Kamara, A Fillie, Aminata Kamara, P Agboya, V Igbinedion, E Kamara, AM Kamara"
1549355,2026-08-09,560.0,"MY Bawa, MFI Assuncao, Lalu Bhai Ahir, Yasar Haroon, Sufiyan Tarajia, W Maximo, Irfan Hafejee, Rejaul Karim, G Oliveira, SP Guzman, CC Machado"
598046,2013-05-05,560.0,"RA Jadeja, MG Johnson, PP Ojha, Harbhajan Singh, SL Malinga, RG Sharma, DJ Bravo, KD Karthik, R Ashwin, DR Smith, MEK Hussey"
1197508,2019-08-20,560.0,"JP Kotze, MG Erasmus, N Davin, K Motlanka, H Pragji, A Rangaswamy, B Shikongo, D Maisuria, HN Ya France, M Mooketsi, T Perera"
1426468,2024-04-15,560.0,"Yasin Patel, Imran Anwar, Meet Bhavsar, S Veerapathiran, Bilal Tahir, Ali Dawood, Adnan Idrees, Nimish Lathief, Ahmer Bin Nisar, Haider Butt, Shahrukh Quddus"
1384600,2023-07-16,560.0,"Arjun Vinod, Washeem Abbas, Ahmed Hassan, Abdullah Rana, Faheem Nazir, Aaftab Alam Khan, Osama Mahmood, Jaspal Singh, Fanyan Mughal, Ali Nayyer, DR Patankar"
1436490,2024-06-15,560.0,"Taranjeet Singh, Muhammad Moiz, Virendra Kumar, Niv Nagavkar, Ali Hussain, J Evans, Yair Nagavkar, S Nadigotla, E Solomon, WSLK Narayana, V Saini"
1512726,2026-02-09,560.0,"B Evans, B Muzarabani, R Ngarava, Sufyan Mehmood, BJ Bennett, BRM Taylor, V Shukla, T Marumani, Sikandar Raza, Shakeel Ahmed, Nadeem Khan"
1515219,2026-01-22,560.0,"K Fraser, KE Bryce, AH Maqsood, L Tshuma, R Slater, PA Chatterji, M Mupachikwa, N Gwanzura, L Phiri, O Bell, CT Dhururu"
1510310,2025-11-30,560.0,"ER Oza, W Mwatile, Theertha Satish, S Kotte, Vaishnave Mahesh, N Benjamin, JA Diergaardt, M Mwatile, MD Botha, SA Wittmann, Rinitha Rajith"
1502054,2025-11-29,560.0,"Mohammad Nawaz, Shaheen Shah Afridi, K Mishara, Saim Ayub, P Rathnayake, Abrar Ahmed, Babar Azam, Sahibzada Farhan, E Malinga, Salman Mirza, PWH de Silva"
392216,2009-05-09,560.0,"TL Suman, A Symonds, RG Sharma, DPMD Jayawardene, Shoaib Ahmed, S Sohal, B Lee, Y Venugopal Rao, IK Pathan, PP Chawla, KC Sangakkara"
1187719,2020-02-09,560.0,"SFM Devine, D van Niekerk, S Luus, CL Tryon, A Khaka, HR Huddleston, AC Kerr, M du Preez, SW Bates, M Kapp, L Lee"
1007655,2016-06-18,560.0,"E Chigumbura, AR Patel, CJ Chibhabha, MK Pandey, JJ Bumrah, T Muzarabani, MN Waller, Mandeep Singh, H Masakadza, N Madziva, R Dhawan"
1383089,2023-07-22,560.0,"ASF Sirah, K Kadowaki-Fleming, M Podosky, P Kumbhare, I Takahashi, L Yamamoto-Lake, J Alegra, R Sakurano-Thomas, JEA Doctora, D Suzuki, LJ Myott"
1229822,2020-08-30,560.0,"Saber Zakhil, Wahidullah Usmani, K Mendon, K Gilham, Ashiqullah Said, NSK Mehta, Khalid Ahmadi, S Rengarajan, A Ashokan, H Gori, Murid Ekrami"
1349150,2022-12-18,560.0,"FO Kibasu, S Mtae, AS Qwele, PZ Kamunya, S Kizito, Shahreeennawab, Aleena Khan, H Agarwal, HM Omary, Rahima Yahaya, S Dhadwal"
1304089,2022-04-30,560.0,"V Kohli, RM Patidar, R Tewatia, Shahbaz Ahmed, DA Miller, GJ Maxwell, PJ Sangwan, PWH de Silva, Shubman Gill, WP Saha, Rashid Khan"
1343744,2022-11-18,560.0,"A Yon, E Sebareme, E Dusingizimana, J Henry, K Irakoze, M Akayezu, S Crowie, BK Stroud, V Mitari, AR Leo, Z Bimenyimana"
1136588,2018-04-29,560.0,"KS Williamson, AM Rahane, JC Archer, K Gowtham, AD Hales, SV Samson, S Kaul, YK Pathan, Rashid Khan, Basil Thampi, IS Sodhi"
1147728,2018-07-10,560.0,"M Tom, S Siegers, S Jimmy, R Oa, K John, B Tau, D Hannema, CC van Slobbe, Mariska Kornet, P Siaka, K Arua"
808871,2015-01-17,560.0,"KDU Prabodhani, Bismah Maroof, Nida Dar, AC Jayangani, LE Kaushalya, MGMCP Gunawardene, I Ranaweera, Sana Mir, Sadia Yousuf, MADD Surangika, Marina Iqbal"
1485415,2025-06-08,560.0,"E Toguchi-Quinn, KY Chan, A Kato-Stafford, A Fujikawa, Chan Ka Man, K Ota, M Wai Siu, K Mahekdeep, A Kanwal, NT Miles, H Iwasaki"
1439832,2024-07-13,560.0,"Prashant Shukla, Muhammad Siddiqui, A Mundra, Hamid Mahmood, Khalid Zahid, S Koppolu, Saeed Waqar Ali, J Stanigze, SKR Mallidi, Abdur Rahman Sudais, Choudry Share Ali"
287864,2007-09-15,559.0,"SM Pollock, Aftab Ahmed, JA Morkel, Abdur Razzak, GC Smith, JJ van der Wath, M Morkel, VD Philander, Shakib Al Hasan, JP Duminy, M Ntini"
1438105,2024-06-19,559.0,"R Rijke, F Overdijk, KY Chan, C de Lange, S Siegers, Shanzeen Shahzad, B de Leede, Iqra Sahar, S Khurana, IJR Zwilling, Chan Ka Man"
1436483,2024-06-13,559.0,"M Koli, AN Lascu, V Saini, Sheikh Rasik, V Ravindran, Ali Farasat, Ali Hussain, Danyal Akbar, Muhammad Moiz, Taranjeet Singh, Amal Jacob"
392185,2009-04-20,559.0,"M Muralitharan, ML Hayden, A Flintoff, KP Pietersen, L Balaji, P Kumar, PA Patel, JA Morkel, SK Raina, JH Kallis, MS Gony"
392234,2009-05-20,559.0,"IK Pathan, SK Raina, RR Powar, R Ashwin, M Muralitharan, T Thushara, S Sreesanth, PA Patel, LA Pomersbach, PP Chawla, WA Mota"
1270838,2021-08-09,559.0,"Shakib Al Hasan, NT Ellis, Mohammad Saifuddin, DT Christian, Nasum Ahmed, Mahmudullah, A Zampa, AC Agar, AJ Turner, MS Wade, Mohammad Naim"
980933,2016-04-23,559.0,"RG Sharma, SV Samson, JP Duminy, KH Pandya, A Mishra, CH Morris, MJ McClenaghan, Z Khan, AT Rayudu, HH Pandya, Harbhajan Singh"
1494580,2025-07-20,559.0,"G Madanayake, M Valner, M Saastamoinen, D Unhale, P Bhandari, Ragne Hallik, T Mulepati, Viktoria Frey, A Vessik, C Lokuge, R Khullar"
1183545,2020-02-02,559.0,"EA Perry, TJ Vlaeminck, RS Gayakwad, S Mandhana, RP Yadav, H Kaur, JL Jonassen, A Reddy, A Gardner, S Pandey, DB Sharma"
1089202,2017-04-12,559.0,"Mohammad Naveed, Amjad Javed, JB Reva, Shaiman Anwar, WT Gavera, N Vanua, MD Dai, Rohan Mustafa, Imran Haider, S Bau, Sultan Ahmed"
1514511,2025-12-07,559.0,"A Dcosta, Lujaina, G Candiru, J Gunasekar, MT Jacob, Khadija Imtiaz, PE Mendonca, Aysha, Javed Hina, CE Jacob, N Joshi"
1513297,2025-12-05,559.0,"P Useni, A Gbla, J Bangura, VD Adewoye, IO Okpe, SA Okpe, AB Kamara, R Coker, L Lamin, Mohamed Turay, O Isiyaku"
1082644,2017-05-13,559.0,"AT Rayudu, SS Tiwary, TA Boult, HH Pandya, R Vinay Kumar, TG Southee, Kuldeep Yadav, C de Grandhomme, CA Lynn, MK Pandey, RG Sharma"
1503464,2025-10-15,559.0,"B Ito-Davis, MM Baig, Esam Rahman, Shariq Munir, I Takahashi, DAM Louis, Abhishek Anand, Muhammad Asim, C Hinze, D Suzuki, Ikramullah Khan"
1147724,2018-07-08,559.0,"S Jimmy, S Venkataraman, K Arua, R Oa, Nisha Ali, V Araa, KKN Egodage, Roopa Nagraj, CR Seneviratna, B Tau, Chaya Mughal"
1216503,2020-10-01,559.0,"RG Sharma, KA Pollard, N Pooran, K Gowtham, JJ Bumrah, JL Pattinson, RD Chahar, HH Pandya, Ishan Kishan, MA Agarwal, Mohammed Shami"
1515214,2026-01-20,559.0,"SL Kalis, R Slater, KE Bryce, K Fraser, C de Lange, HDJ Siegers, SJ Bryce, IJR Zwilling, AH Maqsood, C Abel, S Siegers"
1299638,2022-02-12,559.0,"Rohan Mustafa, Chirag Suri, DS Airee, Kashif Daud, Lokesh Bam, Aasif Sheikh, Aarif Sheikh, Waseem Muhammad, G Malla, Junaid Siddique, S Lamichhane"
562438,2012-06-03,559.0,"Shahid Afridi, Yasir Arafat, Mohammad Sami, KMDN Kulasekara, KS Lokuarachchi, NLTC Perera, Shoaib Malik, Mohammad Hafeez, Saeed Ajmal, Sohail Tanvir, CK Kapugedera"
336018,2008-05-14,559.0,"ST Jayasuriya, DS Kulkarni, S Badrinath, MS Dhoni, DJ Bravo, SP Fleming, Joginder Sharma, SM Pollock, S Vidyut, RV Uthappa, SR Tendulkar"
1405315,2023-10-30,559.0,"Virandeep Singh, Zeeshan Maqsood, Bilal Khan, Aqib Ilyas, S Vijay Unni, Ayan Khan, KH Prajapati, Mohammad Nadeem, Fayyaz Butt, Pavandeep Singh, Rizwan Haider"
1419922,2024-02-13,559.0,"SY Win, Mariamma Hyder, Zeefa Jilani, TT Soe, Maryam Omar, MPP San, Amna Tariq, Zon Lin, Priyada Murali, Khadija Khalil, Maryyam Ashraf"
1273756,2021-11-14,559.0,"KS Williamson, MR Marsh, JR Hazlewood, DA Warner, TA Boult, GJ Maxwell, MJ Guptill, A Zampa, GD Phillips, JDS Neesham, DJ Mitchell"
1283033,2021-10-20,559.0,"Sami Sohail, MA Baig, GM Ntambalika, M Abdulla, D Kansonkho, SKDT Madusanka, D Kalvin, SR Rocket, R Nil, SR Mohan, S Udhayan"
598029,2013-04-24,559.0,"DR Smith, SP Narine, MG Johnson, PP Ojha, SL Malinga, JH Kallis, KA Pollard, MK Tiwary, RG Sharma, EJG Morgan, G Gambhir"
734033,2014-05-23,559.0,"AR Patel, JP Faulkner, R Tewatia, SE Marsh, Karanveer Singh, R Dhawan, BJ Hodge, SV Samson, DA Miller, WP Saha, GJ Bailey"
1336951,2022-10-15,559.0,"PR Surve, RM Koda, Asif Iqbal, Hwanhee Lee, DJ Hawoe, IKEG Artawan, IK Gamantika, Mudassir Iqbal, AN Hyobeom, F Banunaek, Jun Hyunwoo"
501203,2011-04-11,559.0,"Iqbal Abdulla, JH Kallis, A Mishra, B Chipli, JD Unadkat, R Bhatia, MK Tiwary, DW Steyn, G Gambhir, DT Christian, JP Duminy"
501230,2011-04-28,559.0,"Iqbal Abdulla, MK Tiwary, JR Hopes, L Balaji, B Lee, UT Yadav, AB Agarkar, V Sehwag, IK Pathan, M Morkel, YK Pathan"
1286981,2021-11-28,559.0,"Mas Elysa, A Gurung, Mahirah Izzati Ismail, WA Duraisingam, D Wangmo, S Choden, K Samten, T Zangmo, N Choden, T Cheki, Ainna Hamizah Hashim"
1215165,2020-02-27,558.0,"Sultan Ahmed, Chirag Suri, Waheed Ahmed, Aphsal Ashraf, MNM Aslam, Ahmed Raza, Muhammad Usman, Rohan Mustafa, Shiraz Khan, Bilal Tahir, Junaid Siddique"
1494137,2025-07-24,558.0,"H Ishimwe, A Ikuzwe, G Setshwane, T Shadrack, Rosine Irera, P Mapotsane, L Mophakedi, W Moutswi, G Ishimwe, K Inakale, MD Bimenyimana"
1120293,2017-10-29,558.0,"Mohammad Amir, MD Shanaka, Shoaib Malik, Faheem Ashraf, Umar Amin, Babar Azam, Fakhar Zaman, EMDY Munaweera, JRMVB Sanjaya, Hasan Ali, I Udana"
1400973,2023-10-04,558.0,"OH Agbomadzie, G Sesay, JK Vifah, S Conteh, SK Awiah, R Coker, A Turay, G Bakiweyem, M Aboagye, DK Anefie, KM Awala"
951397,2016-03-23,558.0,"S Luus, KJ Garth, D van Niekerk, IMHC Joyce, CMA Shillington, T Chetty, L Lee, M Kapp, D Devnarain, CJ Metcalfe, RA Lewis"
1140069,2018-04-01,558.0,"Shoaib Malik, Hussain Talat, Fakhar Zaman, Sarfraz Ahmed, KOK Williams, Mohammad Amir, Mohammad Nawaz (3), KMA Paul, RR Emrit, R Powell, Hasan Ali"
1487720,2025-06-10,558.0,"L Cardoso, Rosine Irera, M Ribeiro, L Moises, MD Bimenyimana, A Ikuzwe, M Artur, R Shimwamana, NC Monteiro, H Ishimwe, RMAM Avery"
1407716,2023-11-21,558.0,"RR Sharan, PR Surve, Lakshit Gupta, GC Murtaza, KC Ramamoorthy, Luqman Butt, DJ Hawoe, IK Gamantika, Manish Sharma, Ahmad Ramdoni, Anjar Tadarus"
501198,2011-04-08,558.0,"JH Kallis, SK Raina, S Anirudha, S Randiv, YK Pathan, MK Tiwary, MS Dhoni, MS Bisla, Iqbal Abdulla, R Ashwin, SB Jakati"
1407868,2023-11-15,558.0,"PZ Kamunya, SF Jerome, NJ Pius, SR Magar, RC Belbashi, Sangita Rai, A Mohamed, I Barma, Puja Mahato, A Karmacharya, HM Omary"
1322334,2022-10-07,558.0,"Mohammad Rizwan, Mohammad Wasim, Yasir Ali Chowdhury, Mohammad Nawaz, Taskin Ahmed, Liton Das, Shan Masood, Mehedi Hasan Miraz, Afif Hossain, Babar Azam, Hasan Mahmud"
1458416,2024-12-09,558.0,"O Prendergast, S Mostary, Rabeya Khan, Jannatul Ferdus, AK Maguire, L Delany, Sharmin Akhter, A Hunter, Shorna Akter, Nahida Akter, GH Lewis"
1419913,2024-02-10,558.0,"N Choden, A Gurung, Aishath Meesa Rameez, Nabaa Naseem, T Zangmo, Y Choden, Latsha Haleemath, D Wangmo, K Dema, Sumayya Abdul, Sonam"
525816,2011-09-23,558.0,"RS Bopara, AD Hales, C Kieswetter, JW Dernbach, SR Patel, DR Smith, J Charles, DP Hyatt, GP Swann, FH Edwards, AD Russell"
1423372,2024-03-06,558.0,"Zeeshan Maqsood, CA Soper, KH Prajapati, Bilal Khan, J Kariko, A Vala, H Hiri, Mehran Khan, CJA Amini, Shakeel Ahmed, JWW Gardner"
1197521,2019-10-05,558.0,"BN Cooper, CA Young, HT Tector, MR Adair, MP O'Dowd, S Snater, A Balbirnie, GJ Delany, KJ O'Brien, CN Ackermann, PM Seelaar"
1443788,2024-08-28,558.0,"Bilal Masud, P Gheewala, S Gooch, Habib Khan, Rahat Ali, Sahil Chauhan, D Robson, Divyendra Singh, M Vandrasi, Sazib Bhuiyan, Dylan Steyn"
335994,2008-04-27,558.0,"AC Gilchrist, RP Singh, SB Bangar, Shahid Afridi, AM Nayar, DJ Bravo, VVS Laxman, SM Pollock, DNT Zoysa, ST Jayasuriya, L Ronchi"
1442736,2024-07-13,558.0,"P Koech, RN Patel, RR Patel, P Useni, I Uboh, Mohameed Taiwo, O Olaleye, SA Okpe, VD Adewoye, F Mutua, Vraj Patel"
1462924,2024-12-06,557.0,"O Manishimwe, E Kubwimana, M Kasselman, D Ndikubwimana, Muhammad Nadir, Z Bimenyimana, T Perera, K Motlanka, E Rukiriza, P Silas, V Mbazo"
1407099,2023-11-26,557.0,"DM Nakrani, Riazat Ali Shah, Sikandar Raza, R Ngarava, AR Ramjani, H Ssenyondo, SC Williams, I Kaia, Bilal Hassun, TL Chatara, WP Masakadza"
1435643,2024-06-07,557.0,"P Alako, P Timong, TMA Leslie, A Akurut, I Nandera, JAN Ngono, L Anyait, MSN Ekani, Mohammed Jimia, ME Bessala, BMA Mbida"
1490695,2026-06-23,557.0,"DEM Carter, IG Sharp, AC Kerr, KE Bryce, R Slater, SFM Devine, BM Halliday, SJ Bryce, LMM Tahuhu, NH Patel, IC Gaze"
1439893,2024-10-06,557.0,"HH Pandya, Arshdeep Singh, CV Varun, Mehedi Hasan Miraz, SA Yadav, Taskin Ahmed, SV Samson, Nazmul Hossain Shanto, Mustafizur Rahman, MP Yadav, Washington Sundar"
1183547,2020-02-08,557.0,"A Gardner, S Mandhana, Shafali Verma, DB Sharma, MM Lanning, JI Rodrigues, EA Perry, H Deol, ML Schutt, NJ Carey, RP Yadav"
1527686,2026-04-07,557.0,"YBK Jaiswal, V Suryavanshi, AM Ghazanfar, JC Archer, N Burger, Ravi Bishnoi, Sandeep Sharma, SE Rutherford, Naman Dhir, SN Thakur, R Parag"
1349134,2022-12-19,557.0,"SA Jumbe, YM Nkanya, S Sesazi, J Baguma, M Yunusu Issa, F Nsubuga, II Selemani, K Nassoro, P Murungi, H Ssenyondo, MO Kitunda"
966757,2016-03-01,557.0,"R Ashwin, V Kohli, KMDN Kulasekara, Yuvraj Singh, HH Pandya, A Nehra, JJ Bumrah, NLTC Perera, CK Kapugedera, SK Raina, MD Shanaka"
1483759,2025-05-06,557.0,"S Laomi, S Chaturongrattana, H Hotchandani, MD Botha, T Putthawong, Theertha Satish, P Maya, A Suwanchonrathi, C Sutthiruang, N Chaiwai, Rinitha Rajith"
237242,2006-02-16,557.0,"SB Styris, DJ Bravo, CH Gayle, DR Smith, SE Bond, L Vincent, JE Taylor, JS Patel, D Ganga, S Chanderpaul, CL Cairns"
